place,product,cost,date
Нокрон,Эстус,1.63,2216-11-24
Нокрон,Эстус,1.63,2216-11-25
Нокрон,Эстус,1.63,2216-11-26
Нокрон,Эстус,1.63,2216-11-27
Нокрон,Эстус,1.63,2216-11-28
Нокрон,Эстус,1.63,2216-11-29
Нокрон,Эстус,1.63,2216-11-30
Нокрон,Эстус,1.63,2216-12-01
Нокрон,Эстус,1.63,2216-12-02
Нокрон,Эстус,1.63,2216-12-03
Нокрон,Эстус,1.63,2216-12-04
Нокрон,Эстус,1.63,2216-12-05
Нокрон,Эстус,1.63,2216-12-06
Нокрон,Эстус,3.97,2216-12-07
Нокрон,Эстус,3.97,2216-12-08
Нокрон,Эстус,3.97,2216-12-09
Нокрон,Эстус,3.97,2216-12-10
Нокрон,Эстус,3.97,2216-12-11
Нокрон,Эстус,3.97,2216-12-12
Нокрон,Эстус,3.97,2216-12-13
Нокрон,Эстус,3.97,2216-12-14
Нокрон,Эстус,3.97,2216-12-15
Нокрон,Эстус,3.97,2216-12-16
Нокрон,Эстус,3.97,2216-12-17
Нокрон,Эстус,3.97,2216-12-18
Нокрон,Эстус,3.97,2216-12-19
Нокрон,Эстус,2.91,2216-12-20
Нокрон,Эстус,2.91,2216-12-21
Нокрон,Эстус,2.91,2216-12-22
Нокрон,Эстус,2.91,2216-12-23
Нокрон,Эстус,2.91,2216-12-24
Нокрон,Эстус,2.91,2216-12-25
Нокрон,Эстус,2.91,2216-12-26
Нокрон,Эстус,2.91,2216-12-27
Нокрон,Эстус,2.91,2216-12-28
Нокрон,Эстус,2.91,2216-12-29
Нокрон,Эстус,2.91,2216-12-30
Нокрон,Эстус,2.91,2216-12-31
Нокрон,Эстус,2.91,2217-01-01
Нокрон,Эстус,2.91,2217-01-02
Нокрон,Эстус,2.91,2217-01-03
Нокрон,Эстус,2.91,2217-01-04
Нокрон,Эстус,2.91,2217-01-05
Нокрон,Эстус,2.91,2217-01-06
Нокрон,Эстус,1.91,2217-01-07
Нокрон,Эстус,1.91,2217-01-08
Нокрон,Эстус,1.91,2217-01-09
Нокрон,Эстус,1.91,2217-01-10
Нокрон,Эстус,1.91,2217-01-11
Нокрон,Эстус,1.91,2217-01-12
Нокрон,Эстус,1.91,2217-01-13
Нокрон,Эстус,1.91,2217-01-14
Нокрон,Эстус,1.91,2217-01-15
Нокрон,Эстус,1.91,2217-01-16
Нокрон,Эстус,1.91,2217-01-17
Нокрон,Эстус,1.91,2217-01-18
Нокрон,Эстус,1.91,2217-01-19
Нокрон,Эстус,1.91,2217-01-20
Нокрон,Эстус,1.91,2217-01-21
Нокрон,Эстус,1.91,2217-01-22
Нокрон,Эстус,1.91,2217-01-23
Нокрон,Эстус,1.91,2217-01-24
Нокрон,Эстус,2.49,2217-01-25
Нокрон,Эстус,2.49,2217-01-26
Нокрон,Эстус,2.49,2217-01-27
Нокрон,Эстус,2.49,2217-01-28
Нокрон,Эстус,2.49,2217-01-29
Нокрон,Эстус,2.49,2217-01-30
Нокрон,Эстус,2.49,2217-01-31
Нокрон,Эстус,2.49,2217-02-01
Нокрон,Эстус,2.49,2217-02-02
Нокрон,Эстус,2.49,2217-02-03
Нокрон,Эстус,2.49,2217-02-04
Нокрон,Эстус,2.49,2217-02-05
Нокрон,Эстус,4.19,2217-02-06
Нокрон,Эстус,4.19,2217-02-07
Нокрон,Эстус,4.19,2217-02-08
Нокрон,Эстус,4.19,2217-02-09
Нокрон,Эстус,4.19,2217-02-10
Нокрон,Эстус,2.91,2217-02-11
Нокрон,Эстус,2.91,2217-02-12
Нокрон,Эстус,2.91,2217-02-13
Нокрон,Эстус,2.91,2217-02-14
Нокрон,Эстус,2.91,2217-02-15
Нокрон,Эстус,2.91,2217-02-16
Нокрон,Эстус,2.91,2217-02-17
Нокрон,Эстус,2.91,2217-02-18
Нокрон,Эстус,2.91,2217-02-19
Нокрон,Эстус,2.91,2217-02-20
Нокрон,Эстус,2.91,2217-02-21
Нокрон,Эстус,2.91,2217-02-22
Нокрон,Эстус,2.91,2217-02-23
Нокрон,Эстус,2.91,2217-02-24
Нокрон,Эстус,2.91,2217-02-25
Нокрон,Эстус,2.91,2217-02-26
Нокрон,Эстус,2.91,2217-02-27
Нокрон,Эстус,2.91,2217-02-28
Нокрон,Эстус,4.43,2217-03-01
Нокрон,Эстус,4.43,2217-03-02
Нокрон,Эстус,4.43,2217-03-03
Нокрон,Эстус,4.43,2217-03-04
Нокрон,Эстус,4.43,2217-03-05
Нокрон,Эстус,4.43,2217-03-06
Нокрон,Эстус,4.43,2217-03-07
Нокрон,Эстус,4.43,2217-03-08
Нокрон,Эстус,4.43,2217-03-09
Нокрон,Эстус,4.43,2217-03-10
Нокрон,Эстус,4.43,2217-03-11
Нокрон,Эстус,4.43,2217-03-12
Нокрон,Эстус,4.43,2217-03-13
Нокрон,Эстус,4.43,2217-03-14
Нокрон,Эстус,4.43,2217-03-15
Нокрон,Эстус,4.43,2217-03-16
Нокрон,Эстус,3.14,2217-03-17
Нокрон,Эстус,3.14,2217-03-18
Нокрон,Эстус,3.14,2217-03-19
Нокрон,Эстус,3.14,2217-03-20
Нокрон,Эстус,3.14,2217-03-21
Нокрон,Эстус,3.14,2217-03-22
Нокрон,Эстус,3.14,2217-03-23
Нокрон,Эстус,3.14,2217-03-24
Нокрон,Эстус,3.14,2217-03-25
Нокрон,Эстус,3.14,2217-03-26
Нокрон,Эстус,3.14,2217-03-27
Нокрон,Эстус,3.14,2217-03-28
Нокрон,Эстус,3.14,2217-03-29
Нокрон,Эстус,3.14,2217-03-30
Нокрон,Эстус,3.14,2217-03-31
Нокрон,Эстус,4.69,2217-04-01
Нокрон,Эстус,4.69,2217-04-02
Нокрон,Эстус,4.69,2217-04-03
Нокрон,Эстус,4.69,2217-04-04
Нокрон,Эстус,4.69,2217-04-05
Нокрон,Эстус,4.69,2217-04-06
Нокрон,Эстус,4.69,2217-04-07
Нокрон,Эстус,4.69,2217-04-08
Нокрон,Эстус,4.69,2217-04-09
Нокрон,Эстус,4.57,2217-04-10
Нокрон,Эстус,4.57,2217-04-11
Нокрон,Эстус,4.57,2217-04-12
Нокрон,Эстус,4.57,2217-04-13
Нокрон,Эстус,4.57,2217-04-14
Нокрон,Эстус,4.57,2217-04-15
Нокрон,Эстус,4.57,2217-04-16
Нокрон,Эстус,4.57,2217-04-17
Нокрон,Эстус,4.57,2217-04-18
Нокрон,Эстус,4.57,2217-04-19
Нокрон,Эстус,4.57,2217-04-20
Нокрон,Эстус,4.57,2217-04-21
Нокрон,Эстус,3.55,2217-04-22
Нокрон,Эстус,3.55,2217-04-23
Нокрон,Эстус,3.55,2217-04-24
Нокрон,Эстус,3.55,2217-04-25
Нокрон,Эстус,3.55,2217-04-26
Нокрон,Эстус,3.55,2217-04-27
Нокрон,Эстус,3.55,2217-04-28
Нокрон,Эстус,3.55,2217-04-29
Нокрон,Эстус,3.55,2217-04-30
Нокрон,Эстус,3.55,2217-05-01
Нокрон,Эстус,3.55,2217-05-02
Нокрон,Эстус,3.55,2217-05-03
Нокрон,Эстус,3.55,2217-05-04
Нокрон,Эстус,3.55,2217-05-05
Нокрон,Эстус,3.55,2217-05-06
Нокрон,Эстус,3.55,2217-05-07
Нокрон,Эстус,3.55,2217-05-08
Нокрон,Эстус,2.34,2217-05-09
Нокрон,Эстус,2.34,2217-05-10
Нокрон,Эстус,2.34,2217-05-11
Нокрон,Эстус,2.34,2217-05-12
Нокрон,Эстус,2.34,2217-05-13
Нокрон,Эстус,2.34,2217-05-14
Нокрон,Эстус,2.34,2217-05-15
Нокрон,Эстус,2.34,2217-05-16
Нокрон,Эстус,2.34,2217-05-17
Нокрон,Эстус,2.34,2217-05-18
Нокрон,Эстус,2.34,2217-05-19
Нокрон,Эстус,2.34,2217-05-20
Нокрон,Эстус,2.34,2217-05-21
Нокрон,Эстус,2.34,2217-05-22
Нокрон,Эстус,2.34,2217-05-23
Нокрон,Эстус,2.34,2217-05-24
Нокрон,Эстус,3.48,2217-05-25
Нокрон,Эстус,3.48,2217-05-26
Нокрон,Эстус,3.48,2217-05-27
Нокрон,Эстус,3.48,2217-05-28
Нокрон,Эстус,3.48,2217-05-29
Нокрон,Эстус,3.48,2217-05-30
Нокрон,Эстус,3.48,2217-05-31
Нокрон,Эстус,3.48,2217-06-01
Нокрон,Эстус,3.48,2217-06-02
Нокрон,Эстус,3.48,2217-06-03
Нокрон,Эстус,3.48,2217-06-04
Нокрон,Эстус,3.48,2217-06-05
Нокрон,Эстус,3.88,2217-06-06
Нокрон,Эстус,3.88,2217-06-07
Нокрон,Эстус,3.88,2217-06-08
Нокрон,Эстус,3.88,2217-06-09
Нокрон,Эстус,3.88,2217-06-10
Нокрон,Эстус,3.88,2217-06-11
Нокрон,Эстус,3.88,2217-06-12
Нокрон,Эстус,3.88,2217-06-13
Нокрон,Эстус,3.88,2217-06-14
Нокрон,Эстус,3.88,2217-06-15
Нокрон,Эстус,2.72,2217-06-16
Нокрон,Эстус,2.72,2217-06-17
Нокрон,Эстус,2.72,2217-06-18
Нокрон,Эстус,2.72,2217-06-19
Нокрон,Эстус,2.72,2217-06-20
Нокрон,Эстус,2.72,2217-06-21
Нокрон,Эстус,2.72,2217-06-22
Нокрон,Эстус,2.72,2217-06-23
Нокрон,Эстус,2.72,2217-06-24
Нокрон,Эстус,2.72,2217-06-25
Нокрон,Эстус,2.72,2217-06-26
Нокрон,Эстус,2.72,2217-06-27
Нокрон,Эстус,2.72,2217-06-28
Нокрон,Эстус,2.72,2217-06-29
Нокрон,Эстус,2.72,2217-06-30
Нокрон,Эстус,2.72,2217-07-01
Нокрон,Эстус,2.72,2217-07-02
Нокрон,Эстус,2.72,2217-07-03
Нокрон,Эстус,2.72,2217-07-04
Нокрон,Эстус,2.72,2217-07-05
Нокрон,Эстус,2.72,2217-07-06
Нокрон,Эстус,2.72,2217-07-07
Нокрон,Эстус,2.72,2217-07-08
Нокрон,Эстус,2.72,2217-07-09
Нокрон,Эстус,2.72,2217-07-10
Нокрон,Эстус,2.72,2217-07-11
Нокрон,Эстус,2.74,2217-07-12
Нокрон,Эстус,4.67,2217-07-13
Нокрон,Эстус,4.67,2217-07-14
Нокрон,Эстус,4.67,2217-07-15
Нокрон,Эстус,4.67,2217-07-16
Нокрон,Эстус,4.67,2217-07-17
Нокрон,Эстус,4.67,2217-07-18
Нокрон,Эстус,4.67,2217-07-19
Нокрон,Эстус,4.67,2217-07-20
Нокрон,Эстус,4.67,2217-07-21
Нокрон,Эстус,4.67,2217-07-22
Нокрон,Эстус,4.67,2217-07-23
Нокрон,Эстус,4.67,2217-07-24
Нокрон,Эстус,4.67,2217-07-25
Нокрон,Эстус,4.67,2217-07-26
Нокрон,Эстус,4.67,2217-07-27
Нокрон,Эстус,4.67,2217-07-28
Нокрон,Эстус,4.67,2217-07-29
Нокрон,Эстус,4.67,2217-07-30
Нокрон,Эстус,4.67,2217-07-31
Нокрон,Эстус,4.67,2217-08-01
Нокрон,Эстус,4.67,2217-08-02
Нокрон,Эстус,4.67,2217-08-03
Нокрон,Эстус,2.18,2217-08-04
Нокрон,Эстус,2.18,2217-08-05
Нокрон,Эстус,2.18,2217-08-06
Нокрон,Эстус,2.18,2217-08-07
Нокрон,Эстус,2.18,2217-08-08
Нокрон,Эстус,2.18,2217-08-09
Нокрон,Эстус,2.18,2217-08-10
Нокрон,Эстус,4.33,2217-08-11
Нокрон,Эстус,4.33,2217-08-12
Нокрон,Эстус,4.33,2217-08-13
Нокрон,Эстус,4.33,2217-08-14
Нокрон,Эстус,4.33,2217-08-15
Нокрон,Эстус,4.33,2217-08-16
Нокрон,Эстус,4.33,2217-08-17
Нокрон,Эстус,4.33,2217-08-18
Нокрон,Эстус,4.33,2217-08-19
Нокрон,Эстус,4.33,2217-08-20
Нокрон,Эстус,4.33,2217-08-21
Нокрон,Эстус,4.33,2217-08-22
Нокрон,Эстус,4.33,2217-08-23
Нокрон,Эстус,4.33,2217-08-24
Нокрон,Эстус,4.33,2217-08-25
Нокрон,Эстус,4.28,2217-08-26
Нокрон,Эстус,4.28,2217-08-27
Нокрон,Эстус,4.28,2217-08-28
Нокрон,Эстус,4.28,2217-08-29
Нокрон,Эстус,4.28,2217-08-30
Нокрон,Эстус,4.28,2217-08-31
Нокрон,Эстус,4.28,2217-09-01
Нокрон,Эстус,4.28,2217-09-02
Нокрон,Эстус,4.28,2217-09-03
Нокрон,Эстус,3.55,2217-09-04
Нокрон,Эстус,3.55,2217-09-05
Нокрон,Эстус,3.55,2217-09-06
Нокрон,Эстус,3.55,2217-09-07
Нокрон,Эстус,3.55,2217-09-08
Нокрон,Эстус,3.55,2217-09-09
Нокрон,Эстус,3.55,2217-09-10
Нокрон,Эстус,3.55,2217-09-11
Нокрон,Эстус,3.55,2217-09-12
Нокрон,Эстус,3.55,2217-09-13
Нокрон,Эстус,3.55,2217-09-14
Нокрон,Эстус,3.55,2217-09-15
Нокрон,Эстус,3.55,2217-09-16
Нокрон,Эстус,3.55,2217-09-17
Нокрон,Эстус,3.55,2217-09-18
Нокрон,Эстус,3.55,2217-09-19
Нокрон,Эстус,3.07,2217-09-20
Нокрон,Эстус,3.07,2217-09-21
Нокрон,Эстус,3.07,2217-09-22
Нокрон,Эстус,3.07,2217-09-23
Нокрон,Эстус,3.07,2217-09-24
Нокрон,Эстус,3.07,2217-09-25
Нокрон,Эстус,3.07,2217-09-26
Нокрон,Эстус,3.07,2217-09-27
Нокрон,Эстус,3.07,2217-09-28
Нокрон,Эстус,4.5,2217-09-29
Нокрон,Эстус,4.5,2217-09-30
Нокрон,Эстус,4.5,2217-10-01
Нокрон,Эстус,4.5,2217-10-02
Нокрон,Эстус,4.5,2217-10-03
Нокрон,Эстус,4.5,2217-10-04
Нокрон,Эстус,4.5,2217-10-05
Нокрон,Эстус,4.5,2217-10-06
Нокрон,Эстус,4.5,2217-10-07
Нокрон,Эстус,4.5,2217-10-08
Нокрон,Эстус,4.5,2217-10-09
Нокрон,Эстус,4.5,2217-10-10
Нокрон,Эстус,4.5,2217-10-11
Нокрон,Эстус,3.54,2217-10-12
Нокрон,Эстус,3.54,2217-10-13
Нокрон,Эстус,3.54,2217-10-14
Нокрон,Эстус,3.54,2217-10-15
Нокрон,Эстус,3.54,2217-10-16
Нокрон,Эстус,3.54,2217-10-17
Нокрон,Эстус,3.54,2217-10-18
Нокрон,Эстус,3.54,2217-10-19
Нокрон,Эстус,3.54,2217-10-20
Нокрон,Эстус,3.54,2217-10-21
Нокрон,Эстус,3.54,2217-10-22
Нокрон,Эстус,3.54,2217-10-23
Нокрон,Эстус,3.54,2217-10-24
Нокрон,Эстус,5.13,2217-10-25
Нокрон,Эстус,5.13,2217-10-26
Нокрон,Эстус,5.13,2217-10-27
Нокрон,Эстус,5.13,2217-10-28
Нокрон,Эстус,5.13,2217-10-29
Нокрон,Эстус,5.13,2217-10-30
Нокрон,Эстус,5.13,2217-10-31
Нокрон,Эстус,5.13,2217-11-01
Нокрон,Эстус,5.13,2217-11-02
Нокрон,Эстус,5.13,2217-11-03
Нокрон,Эстус,5.13,2217-11-04
Нокрон,Эстус,5.13,2217-11-05
Нокрон,Эстус,5.13,2217-11-06
Нокрон,Эстус,5.13,2217-11-07
Нокрон,Эстус,5.13,2217-11-08
Нокрон,Эстус,4.06,2217-11-09
Нокрон,Эстус,4.06,2217-11-10
Нокрон,Эстус,4.06,2217-11-11
Нокрон,Эстус,4.06,2217-11-12
Нокрон,Эстус,4.06,2217-11-13
Нокрон,Эстус,4.06,2217-11-14
Нокрон,Эстус,4.06,2217-11-15
Нокрон,Эстус,4.06,2217-11-16
Нокрон,Эстус,4.06,2217-11-17
Нокрон,Эстус,4.06,2217-11-18
Нокрон,Эстус,4.06,2217-11-19
Нокрон,Эстус,4.06,2217-11-20
Нокрон,Эстус,4.06,2217-11-21
Нокрон,Эстус,4.06,2217-11-22
Нокрон,Эстус,4.06,2217-11-23
Нокрон,Эстус,4.06,2217-11-24
Нокрон,Эстус,4.34,2217-11-25
Нокрон,Эстус,4.34,2217-11-26
Нокрон,Эстус,4.34,2217-11-27
Нокрон,Эстус,4.34,2217-11-28
Нокрон,Эстус,4.34,2217-11-29
Нокрон,Эстус,4.34,2217-11-30
Нокрон,Эстус,4.34,2217-12-01
Нокрон,Эстус,4.34,2217-12-02
Нокрон,Эстус,4.34,2217-12-03
Нокрон,Эстус,4.34,2217-12-04
Нокрон,Эстус,4.34,2217-12-05
Нокрон,Эстус,4.34,2217-12-06
Нокрон,Эстус,4.34,2217-12-07
Нокрон,Эстус,4.34,2217-12-08
Нокрон,Эстус,4.34,2217-12-09
Нокрон,Эстус,3.52,2217-12-10
Нокрон,Эстус,3.52,2217-12-11
Нокрон,Эстус,3.52,2217-12-12
Нокрон,Эстус,3.52,2217-12-13
Нокрон,Эстус,3.52,2217-12-14
Нокрон,Эстус,3.52,2217-12-15
Нокрон,Эстус,3.52,2217-12-16
Нокрон,Эстус,3.52,2217-12-17
Нокрон,Эстус,3.52,2217-12-18
Нокрон,Эстус,3.52,2217-12-19
Нокрон,Эстус,3.52,2217-12-20
