place,product,date,competitors_mean_price
Фалькония,Целебные травы,2218-02-26,10.9
Фалькония,Целебные травы,2218-02-27,11.74
Фалькония,Целебные травы,2218-02-28,13.28
Фалькония,Целебные травы,2218-03-01,9.45
Фалькония,Целебные травы,2218-03-02,10.98
Фалькония,Целебные травы,2218-03-03,10.73
Фалькония,Целебные травы,2218-03-04,11.65
Фалькония,Целебные травы,2218-03-05,11.08
Фалькония,Целебные травы,2218-03-06,12.74
Фалькония,Целебные травы,2218-03-07,10.83
Фалькония,Целебные травы,2218-03-08,11.65
Фалькония,Целебные травы,2218-03-09,11.58
Фалькония,Целебные травы,2218-03-10,10.83
Фалькония,Целебные травы,2218-03-11,10.73
Фалькония,Целебные травы,2218-03-12,11.58
Фалькония,Целебные травы,2218-03-13,11.47
Фалькония,Целебные травы,2218-03-14,11.22
Фалькония,Целебные травы,2218-03-15,11.79
Фалькония,Целебные травы,2218-03-16,11.36
Фалькония,Целебные травы,2218-03-17,11.47
Фалькония,Целебные травы,2218-03-18,11.86
Фалькония,Целебные травы,2218-03-19,11.86
Фалькония,Целебные травы,2218-03-20,11.46
Фалькония,Целебные травы,2218-03-21,9.91
Фалькония,Целебные травы,2218-03-22,11.5
Фалькония,Целебные травы,2218-03-23,13.7
Фалькония,Целебные травы,2218-03-24,13.09
Фалькония,Целебные травы,2218-03-25,9.39
Фалькония,Целебные травы,2218-03-26,12.05
Фалькония,Целебные травы,2218-03-27,12.05
Фалькония,Целебные травы,2218-03-28,10.42
Фалькония,Целебные травы,2218-03-29,11.46
Фалькония,Целебные травы,2218-03-30,9.39
Фалькония,Целебные травы,2218-03-31,9.91
Фалькония,Целебные травы,2218-04-01,13.09
Фалькония,Целебные травы,2218-04-02,10.94
Фалькония,Целебные травы,2218-04-03,10.94
Фалькония,Целебные травы,2218-04-04,13.68
Фалькония,Целебные травы,2218-04-05,11.56
Фалькония,Целебные травы,2218-04-06,11.56
Фалькония,Целебные травы,2218-04-07,10.94
Фалькония,Целебные травы,2218-04-08,10.02
Фалькония,Целебные травы,2218-04-09,12.18
Фалькония,Целебные травы,2218-04-10,11.76
Фалькония,Целебные травы,2218-04-11,13.4
Фалькония,Целебные травы,2218-04-12,12.18
Фалькония,Целебные травы,2218-04-13,10.66
Фалькония,Целебные травы,2218-04-14,11.76
Фалькония,Целебные травы,2218-04-15,9.39
Фалькония,Целебные травы,2218-04-16,10.66
Фалькония,Целебные травы,2218-04-17,10.02
Фалькония,Целебные травы,2218-04-18,11.9
Фалькония,Целебные травы,2218-04-19,12.09
Фалькония,Целебные травы,2218-04-20,11.67
Фалькония,Целебные травы,2218-04-21,11.65
Фалькония,Целебные травы,2218-04-22,10.1
Фалькония,Целебные травы,2218-04-23,10.81
Фалькония,Целебные травы,2218-04-24,11.84
Фалькония,Целебные травы,2218-04-25,12.81
Фалькония,Целебные травы,2218-04-26,11.51
Фалькония,Целебные травы,2218-04-27,11.28
Фалькония,Целебные травы,2218-04-28,12.86
Фалькония,Целебные травы,2218-04-29,11.97
Фалькония,Целебные травы,2218-04-30,11.97
Фалькония,Целебные травы,2218-05-01,10.35
Фалькония,Целебные травы,2218-05-02,13.13
Фалькония,Целебные травы,2218-05-03,11.87
Фалькония,Целебные травы,2218-05-04,11.28
Фалькония,Целебные травы,2218-05-05,11.7
Фалькония,Целебные травы,2218-05-06,11.24
Фалькония,Целебные травы,2218-05-07,11.24
Фалькония,Целебные травы,2218-05-08,11.24
Фалькония,Целебные травы,2218-05-09,11.61
Фалькония,Целебные травы,2218-05-10,11.95
Фалькония,Целебные травы,2218-05-11,12.26
Фалькония,Целебные травы,2218-05-12,12.26
Фалькония,Целебные травы,2218-05-13,13.11
Фалькония,Целебные травы,2218-05-14,11.72
Фалькония,Целебные травы,2218-05-15,12.88
Фалькония,Целебные травы,2218-05-16,11.28
Фалькония,Целебные травы,2218-05-17,11.42
Фалькония,Целебные травы,2218-05-18,12.06
Фалькония,Целебные травы,2218-05-19,11.47
Фалькония,Целебные травы,2218-05-20,12.88
Фалькония,Целебные травы,2218-05-21,10.34
Фалькония,Целебные травы,2218-05-22,12.45
Фалькония,Целебные травы,2218-05-23,9.95
Фалькония,Целебные травы,2218-05-24,12.45
Фалькония,Целебные травы,2218-05-25,10.34
Фалькония,Целебные травы,2218-05-26,12.19
Фалькония,Целебные травы,2218-05-27,12.45
Фалькония,Целебные травы,2218-05-28,12.45
Фалькония,Целебные травы,2218-05-29,13.31
Фалькония,Целебные травы,2218-05-30,13.31
Фалькония,Целебные травы,2218-05-31,12.19
Фалькония,Целебные травы,2218-06-01,12.55
Фалькония,Целебные травы,2218-06-02,13.45
Фалькония,Целебные травы,2218-06-03,11.9
Фалькония,Целебные травы,2218-06-04,12.89
Фалькония,Целебные травы,2218-06-05,11.64
Фалькония,Целебные травы,2218-06-06,12.38
Фалькония,Целебные травы,2218-06-07,10.17
Фалькония,Целебные травы,2218-06-08,12.38
Фалькония,Целебные травы,2218-06-09,12.38
Фалькония,Целебные травы,2218-06-10,13.45
Фалькония,Целебные травы,2218-06-11,12.38
Фалькония,Целебные травы,2218-06-12,12.69
Фалькония,Целебные травы,2218-06-13,11.74
Фалькония,Целебные травы,2218-06-14,11.74
Фалькония,Целебные травы,2218-06-15,12.55
Фалькония,Целебные травы,2218-06-16,13.04
Фалькония,Целебные травы,2218-06-17,12.08
Фалькония,Целебные травы,2218-06-18,12.04
Фалькония,Целебные травы,2218-06-19,12.04
Фалькония,Целебные травы,2218-06-20,12.55
Фалькония,Целебные травы,2218-06-21,13.04
Фалькония,Целебные травы,2218-06-22,11.49
Фалькония,Целебные травы,2218-06-23,10.48
